id,cycle_enUS,cycle_zhCN,cycle_position,set_enUS,set_zhCN,set_position,settype_enUS,settype_zhCN,set_size,position,title_enUS,title_zhCN,stripped_title,text_enUS,text_zhCN,stripped_text,type_enUS,type_zhCN,subtype_enUS,subtype_zhCN,side_enUS,side_zhCN,faction_enUS,faction_zhCN,is_unique,deck_limit,advancement_requirement,agenda_point,base_link,minimum_deck_size,influence_limit,influence_cost,cost,strength,memory_cost,trash_cost,flavor_enUS,flavor_zhCN,quantity,extra_printing,illustrator,attribution,pronouns,pronunciation_ipa,pronunciation_approx,extra_face,narrative_enUS,designed_by,released_by,release_date
25017,System Core 2019,系统核心 2019,25,System Core 2019,系统核心2019,1,Core,核心包,147,17,Liberated Account,盗用账户,Liberated Account,"When you install this resource, load 16[credit] onto it. When it is empty, trash it.
[click]<strong>:</strong> Take 4[credit] from this resource.","当你安装本资源时，填装16[credit]到本资源上。当其清空时，销毁之。
[click]<strong>：</strong>从本资源上拿取4[credit]。","When you install this resource, load 16 credits onto it. When it is empty, trash it. click: Take 4 credits from this resource.",Resource,资源,,,Runner,潜袭者,Anarch,反叛者,,3,,,,,,2,6,,,,It's easier to spend when it's not your money.,,2,0,Matt Zeilinger,,,,,0,,fantasy_flight_games,null_signal_games,2018-12-21
25018,System Core 2019,系统核心 2019,25,System Core 2019,系统核心2019,1,Core,核心包,147,18,Scrubber,清洗者,Scrubber,"2[recurring-credit] <em>(When you install this card and before your turn begins, refill to 2 hosted credits.)</em>
You can spend hosted credits to pay trash costs.","2[recurring-credit] <em>（当你安装本卡牌时及你的回合开始前，将所附载的信用点补充至2个。）</em>
你可以花费所附载的信用点以支付销毁费用。","2 recurring credits (When you install this card and before your turn begins, refill to 2 hosted credits.) You can spend hosted credits to pay trash costs.",Resource,资源,"Connection,Seedy","人脉,低劣",Runner,潜袭者,Anarch,反叛者,,3,,,,,,1,2,,,,"""They're mindless tools of destruction, good for little else. Nice guys, though. Some of my best friends are scrubbers."" -Ji ""Noise"" Reilly",,2,0,Kate Laird,,,,,0,,fantasy_flight_games,null_signal_games,2018-12-21
25019,System Core 2019,系统核心 2019,25,System Core 2019,系统核心2019,1,Core,核心包,147,19,Xanadu,上都,Xanadu,The rez cost of each piece of ice is increased by 1[credit].,每层防火墙的激活费用加1[credit]。,The rez cost of each piece of ice is increased by 1 credit.,Resource,资源,Virtual,虚拟,Runner,潜袭者,Anarch,反叛者,♦,3,,,,,,2,3,,,,"And all should cry, Beware! Beware!
His flashing eyes, his floating hair!
Weave a circle round him thrice,
And close your eyes with holy dread,
For he on honey-dew hath fed,
And drunk the milk of Paradise.
-Samuel Taylor Coleridge",,1,0,Andrew Mar,,,,,0,,fantasy_flight_games,null_signal_games,2018-12-21
25020,System Core 2019,系统核心 2019,25,System Core 2019,系统核心2019,1,Core,核心包,147,20,Gabriel Santiago: Consummate Professional,加布里埃尔·圣地亚哥：精湛专家,Gabriel Santiago: Consummate Professional,"The first time you make a successful run on HQ each turn, gain 2[credit].",,"The first time you make a successful run on HQ each turn, gain 2 credits.",Runner Identity,潜袭者特性,Cyborg,半机械人,Runner,潜袭者,Criminal,逆法者,,1,,,0,45,15,,,,,,"""Of course I steal from the rich. They're the ones with all the money.""",,1,0,Matt Zeilinger,,,,,0,,fantasy_flight_games,null_signal_games,2018-12-21
25021,System Core 2019,系统核心 2019,25,System Core 2019,系统核心2019,1,Core,核心包,147,21,Leela Patel: Trained Pragmatist,莉拉·帕特尔：受训实用派,Leela Patel: Trained Pragmatist,"Whenever an agenda is scored or stolen, add 1 unrezzed card to HQ.",,"Whenever an agenda is scored or stolen, add 1 unrezzed card to HQ.",Runner Identity,潜袭者特性,Natural,原生人,Runner,潜袭者,Criminal,逆法者,,1,,,0,45,15,,,,,,"""I'd say I do it for the challenge, but the truth is it's not that hard.""",,1,0,Matt Zeilinger,,,,,0,,fantasy_flight_games,null_signal_games,2018-12-21
25022,System Core 2019,系统核心 2019,25,System Core 2019,系统核心2019,1,Core,核心包,147,22,Career Fair,招聘会,Career Fair,"Install 1 resource from your grip, paying 3[credit] less.",从你的操控器安装1个资源，其安装费用减3[credit]。,"Install 1 resource from your grip, paying 3 credits less.",Event,事件,,,Runner,潜袭者,Criminal,逆法者,,3,,,,,,1,0,,,,"""You can help Jinteki shape the future. Your future.""",,1,0,Dmitry Prosvirnin,,,,,0,,fantasy_flight_games,null_signal_games,2018-12-21
25023,System Core 2019,系统核心 2019,25,System Core 2019,系统核心2019,1,Core,核心包,147,23,Easy Mark,待宰羔羊,Easy Mark,Gain 3[credit].,,Gain 3 credits.,Event,事件,Job,工作,Runner,潜袭者,Criminal,逆法者,,3,,,,,,1,0,,,,"""Hey kid, you fire that up now, bound to be vamped real bad. Some real pathetic individuals around here. But thankfully I got just the ticket…""",,2,0,Matt Zeilinger,,,,,0,,fantasy_flight_games,null_signal_games,2018-12-21
25024,System Core 2019,系统核心 2019,25,System Core 2019,系统核心2019,1,Core,核心包,147,24,Emergency Shutdown,紧急关机,Emergency Shutdown,"Play only if you made a successful run on HQ this turn.
Derez 1 installed piece of ice.","只有你本回合已对总部进行过成功的潜袭时，才能打出。
关闭1层已安装的防火墙。",Play only if you made a successful run on HQ this turn. Derez 1 installed piece of ice.,Event,事件,Sabotage,破坏,Runner,潜袭者,Criminal,逆法者,,3,,,,,,2,0,,,,"""Think of it as a virtual shock collar for punishing corporate pets."" -Andromeda",,1,0,Adam S. Doyle,,,,,0,,fantasy_flight_games,null_signal_games,2018-12-21
25025,System Core 2019,系统核心 2019,25,System Core 2019,系统核心2019,1,Core,核心包,147,25,Hostage,人质,Hostage,"As an additional cost to play this event, spend [click].
Search your stack for a <strong>connection</strong>, reveal it, and add it to your grip. You may install that <strong>connection</strong> (paying its install cost). Shuffle your stack.",,"As an additional cost to play this event, spend click. Search your stack for a connection, reveal it, and add it to your grip. You may install that connection (paying its install cost). Shuffle your stack.",Event,事件,Double,双重,Runner,潜袭者,Criminal,逆法者,,3,,,,,,2,1,,,,,,1,0,Matt Zeilinger,,,,,0,,fantasy_flight_games,null_signal_games,2018-12-21
25026,System Core 2019,系统核心 2019,25,System Core 2019,系统核心2019,1,Core,核心包,147,26,Inside Job,内线操作,Inside Job,"Run any server. The first time you encounter a piece of ice during that run, bypass it.",潜袭任意一台服务器。本次潜袭中你第一次遭遇一层防火墙时，略过该防火墙。,"Run any server. The first time you encounter a piece of ice during that run, bypass it.",Event,事件,Run,潜袭,Runner,潜袭者,Criminal,逆法者,,3,,,,,,3,2,,,,"""Hey, listen, I'm not asking you to do anything dangerous. Just let me into the building. And tell me which room has the weakest security. And please don't say 'the bathroom' again.""",,2,0,Clark Huggins,,,,,0,,fantasy_flight_games,null_signal_games,2018-12-21
25027,System Core 2019,系统核心 2019,25,System Core 2019,系统核心2019,1,Core,核心包,147,27,Legwork,外勤,Legwork,"Run HQ. If successful, access 2 additional cards when you breach HQ.",潜袭总部。如果成功，当你侵入总部时，额外读取2张卡牌。,"Run HQ. If successful, access 2 additional cards when you breach HQ.",Event,事件,Run,潜袭,Runner,潜袭者,Criminal,逆法者,,3,,,,,,2,2,,,,"""I work by referral only, with an up-front fee. The fee is reasonable if you value results."" -Silhouette",,2,0,Gong Studios,,,,,0,,fantasy_flight_games,null_signal_games,2018-12-21
25028,System Core 2019,系统核心 2019,25,System Core 2019,系统核心2019,1,Core,核心包,147,28,Networking,社交,Networking,"Remove 1 tag. Then, you may pay 1[credit] to add this event to your grip.",移除1枚锁定标记。然后你可以支付1[credit]，以将本事件加入你的操控器。,"Remove 1 tag. Then, you may pay 1 credit to add this event to your grip.",Event,事件,,,Runner,潜袭者,Criminal,逆法者,,3,,,,,,1,0,,,,She preferred to do business in a club. Something about the lights and dancers clouded the judgment of the corporate simpletons she met there.,,1,0,Gong Studios,,,,,0,,fantasy_flight_games,null_signal_games,2018-12-21
25029,System Core 2019,系统核心 2019,25,System Core 2019,系统核心2019,1,Core,核心包,147,29,Spear Phishing,鱼叉式网钓,Spear Phishing,"Make a run. When you encounter the innermost piece of ice protecting that server, bypass it.",,"Make a run. When you encounter the innermost piece of ice protecting that server, bypass it.",Event,事件,Run,潜袭,Runner,潜袭者,Criminal,逆法者,,3,,,,,,3,2,,,,"Targeted attacks make system breaches so much easier, especially if you can spoof an authorized user.",,1,0,Andreas Zafiratos,,,,,0,,fantasy_flight_games,null_signal_games,2018-12-21
25030,System Core 2019,系统核心 2019,25,System Core 2019,系统核心2019,1,Core,核心包,147,30,Special Order,特别订单,Special Order,"Search your stack for an <strong>icebreaker</strong>, reveal it, and add it to your grip. Shuffle your stack.",,"Search your stack for an icebreaker, reveal it, and add it to your grip. Shuffle your stack.",Event,事件,,,Runner,潜袭者,Criminal,逆法者,,3,,,,,,2,1,,,,"Feverishly tracking its frustratingly slow progress across the Pacific, the package finally shows up hours later…",,2,0,Steve Hamilton,,,,,0,,fantasy_flight_games,null_signal_games,2018-12-21
25031,System Core 2019,系统核心 2019,25,System Core 2019,系统核心2019,1,Core,核心包,147,31,HQ Interface,总部接口,HQ Interface,"Whenever you breach HQ, access 1 additional card.",,"Whenever you breach HQ, access 1 additional card.",Hardware,硬件,,,Runner,潜袭者,Criminal,逆法者,,3,,,,,,2,4,,,,"If you don't have someone on the inside, find someone on the inside who's fond of desk ornaments.",,1,0,Robert Chew,,,,,0,,fantasy_flight_games,null_signal_games,2018-12-21
25032,System Core 2019,系统核心 2019,25,System Core 2019,系统核心2019,1,Core,核心包,147,32,Paragon,典范,Paragon,"+1[mu]
The first time you make a successful run each turn, you may gain 1[credit] and look at the top card of your stack. If you do, you may add that card to the bottom of your stack.
Limit 1 <strong>console</strong> per player.",,"+1 mu The first time you make a successful run each turn, you may gain 1 credit and look at the top card of your stack. If you do, you may add that card to the bottom of your stack. Limit 1 console per player.",Hardware,硬件,Console,控制台,Runner,潜袭者,Criminal,逆法者,♦,3,,,,,,2,3,,,,,,2,0,Martin de Diego Sádaba,,,,,0,,fantasy_flight_games,null_signal_games,2018-12-21
25033,System Core 2019,系统核心 2019,25,System Core 2019,系统核心2019,1,Core,核心包,147,33,Abagnale,阿巴内尔,Abagnale,"Interface → <strong>1[credit]:</strong> Break 1 <strong>code gate</strong> subroutine.
<strong>2[credit]:</strong> +2 strength.
[trash]<strong>:</strong> Bypass the <strong>code gate</strong> you are encountering.","对接 → <strong>1[credit]：</strong>破解1条<strong>门禁</strong>子进程。
<strong>2[credit]：</strong>强度+2。
[trash]<strong>：</strong>略过你当前正在遭遇的<strong>门禁</strong>。",Interface -> 1 credit: Break 1 code gate subroutine. 2 credits: +2 strength. trash: Bypass the code gate you are encountering.,Program,程序,"Icebreaker,Decoder","破解器,解码模块",Runner,潜袭者,Criminal,逆法者,,3,,,,,,2,4,2,1,,"""Technology breeds crime.""",,3,0,BalanceSheet,,,,,0,,fantasy_flight_games,null_signal_games,2018-12-21
25034,System Core 2019,系统核心 2019,25,System Core 2019,系统核心2019,1,Core,核心包,147,34,Demara,迪马拉,Demara,"Interface → <strong>2[credit]:</strong> Break up to 2 <strong>barrier</strong> subroutines.
<strong>2[credit]:</strong> +3 strength.
<strong>[trash]:</strong> Bypass the <strong>barrier</strong> you are encountering.",,Interface -> 2 credits: Break up to 2 barrier subroutines. 2 credits: +3 strength. trash: Bypass the barrier you are encountering.,Program,程序,"Icebreaker,Fracter","破解器,分解模块",Runner,潜袭者,Criminal,逆法者,,3,,,,,,2,4,1,1,,"""It's a matter of 'acquiring' the right credentials.""",,2,0,Mia Siergiejew,,,,,0,,fantasy_flight_games,null_signal_games,2018-12-21
25035,System Core 2019,系统核心 2019,25,System Core 2019,系统核心2019,1,Core,核心包,147,35,Faerie,仙灵,Faerie,"Interface → 0[credit]: Break 1 <strong>sentry</strong> subroutine.
1[credit]: +1 strength.
Whenever an encounter ends, if you used this program to break a subroutine during that encounter, trash this program.",,"Interface -> 0 credits: Break 1 sentry subroutine. 1 credit: +1 strength. Whenever an encounter ends, if you used this program to break a subroutine during that encounter, trash this program.",Program,程序,"Icebreaker,Killer","破解器,断路模块",Runner,潜袭者,Criminal,逆法者,,3,,,,,,3,0,2,1,,Do you believe in faeries?,,2,0,Sara K. Diesel,,,,,0,,fantasy_flight_games,null_signal_games,2018-12-21
25036,System Core 2019,系统核心 2019,25,System Core 2019,系统核心2019,1,Core,核心包,147,36,Femme Fatale,蛇蝎美人,Femme Fatale,"Interface → <strong>1[credit]:</strong> Break 1 <strong>sentry</strong> subroutine.
<strong>2[credit]:</strong> +1 strength.
When you install this program, choose 1 installed piece of ice.
Whenever you encounter the chosen ice, you may pay 1[credit] for each subroutine it has. If you do, bypass that ice.","对接 → <strong>1[credit]：</strong>破解1条<strong>警报</strong>子进程。
<strong>2[credit]：</strong>强度+1。
当你安装本程序时，选择1层已安装的防火墙。
每当你遭遇所选择的防火墙时，你可以支付与该防火墙上子进程数量相等的[credit]。如果你如此做，略过该防火墙。","Interface -> 1 credit: Break 1 sentry subroutine. 2 credits: +1 strength. When you install this program, choose 1 installed piece of ice. Whenever you encounter the chosen ice, you may pay 1 credit for each subroutine it has. If you do, bypass that ice.",Program,程序,"Icebreaker,Killer","破解器,断路模块",Runner,潜袭者,Criminal,逆法者,,3,,,,,,1,9,2,1,,,,2,0,Anna Christenson,,,,,0,,fantasy_flight_games,null_signal_games,2018-12-21
25037,System Core 2019,系统核心 2019,25,System Core 2019,系统核心2019,1,Core,核心包,147,37,Sneakdoor Beta,测试暗门,Sneakdoor Beta,"[click]<strong>:</strong> Run Archives. If that run would be declared successful, change the attacked server to HQ for the remainder of that run.",[click]<strong>：</strong>潜袭档案库。如果本次潜袭将要宣告为成功，在本次潜袭的剩余时间内将被攻击的服务器改为总部。,"click: Run Archives. If that run would be declared successful, change the attacked server to HQ for the remainder of that run.",Program,程序,,,Runner,潜袭者,Criminal,逆法者,,3,,,,,,3,4,,2,,"""The code isn't important. It's where the code takes you that is important."" -g00ru",,2,0,Andrew Mar,,,,,0,,fantasy_flight_games,null_signal_games,2018-12-21
